GroupSize	 NBO	 PRAC-CONFIG	 MAXIMUM_ACT
61563	32	1	10
61564	32	1	10
61565	32	1	10
61566	32	1	10
61567	32	1	10
61568	32	1	10
61569	32	1	10
61570	32	1	10
61571	32	1	10
61572	32	1	10
61573	32	1	10
61574	32	1	10
61575	32	1	10
61576	32	1	10
61577	32	1	10
61578	32	1	10
61579	32	1	10
61580	32	1	10
61581	32	1	10
61582	32	1	10
61583	32	1	10
61584	32	1	10
61585	32	1	10
61586	32	1	10
61587	32	1	10
61588	32	1	10
61589	32	1	10
61590	32	1	10
61591	32	1	10
61592	32	1	10
61593	32	1	10
61594	32	1	10
61595	32	1	10
61596	32	1	10
61597	32	1	10
61598	32	1	10
61599	32	1	10
61600	32	1	10
61601	32	1	10
61602	32	1	10
61603	32	1	10
61604	32	1	10
61605	32	1	10
61606	32	1	10
61607	32	1	10
61608	32	1	10
61609	32	1	10
61610	32	1	10
61611	32	1	10
61612	32	1	10
61613	32	1	10
61614	32	1	10
61615	32	1	10
61616	32	1	10
61617	32	1	10
61618	32	1	10
61619	32	1	10
61620	32	1	10
61621	32	1	10
61622	32	1	10
61623	32	1	10
61624	32	1	10
61625	32	1	10
61626	32	1	10
61627	32	1	10
61628	32	1	10
61629	32	1	10
61630	32	1	10
61631	32	1	10
61632	32	1	10
61633	32	1	10
61634	32	1	10
61635	32	1	10
61636	32	1	10
61637	32	1	10
61638	32	1	10
61639	32	1	10
61640	32	1	10
61641	32	1	10
61642	32	1	10
61643	32	1	10
61644	32	1	10
61645	32	1	10
61646	32	1	10
61647	32	1	10
61648	32	1	10
61649	32	1	10
61650	32	1	10
61651	32	1	10
61652	32	1	10
61653	32	1	10
61654	32	1	10
61655	32	1	10
61656	32	1	10
61657	32	1	10
61658	32	1	10
61659	32	1	10
61660	32	1	10
61661	32	1	10
61662	32	1	10
61663	32	1	10
61664	32	1	10
61665	32	1	10
61666	32	1	10
61667	32	1	10
61668	32	1	10
61669	32	1	10
61670	32	1	10
61671	32	1	10
61672	32	1	10
61673	32	1	10
61674	32	1	10
61675	32	1	10
61676	32	1	10
61677	32	1	10
61678	32	1	10
61679	32	1	10
61680	32	1	10
61681	32	1	10
61682	32	1	10
61683	32	1	10
61684	32	1	10
61685	32	1	10
61686	32	1	10
61687	32	1	10
61688	32	1	10
61689	32	1	10
61690	32	1	10
61691	32	1	10
61692	32	1	10
61693	32	1	10
61694	32	1	10
61695	32	1	10
61696	32	1	10
61697	32	1	10
61698	32	1	10
61699	32	1	10
61700	32	1	10
61701	32	1	10
61702	32	1	10
61703	32	1	10
61704	32	1	10
61705	32	1	10
61706	32	1	10
61707	32	1	10
61708	32	1	10
61709	32	1	10
61710	32	1	10
61711	32	1	10
61712	32	1	10
61713	32	1	10
61714	32	1	10
61715	32	1	10
61716	32	1	10
61717	32	1	10
61718	32	1	10
61719	32	1	10
61720	32	1	10
61721	32	1	10
61722	32	1	10
61723	32	1	10
61724	32	1	10
61725	32	1	10
61726	32	1	10
61727	32	1	10
61728	32	1	10
61729	32	1	10
61730	32	1	10
61731	32	1	10
61732	32	1	10
61733	32	1	10
61734	32	1	10
61735	32	1	10
61736	32	1	10
61737	32	1	10
61738	32	1	10
61739	32	1	10
61740	32	1	10
61741	32	1	10
61742	32	1	10
61743	32	1	10
61744	32	1	10
61745	32	1	10
61746	32	1	10
61747	32	1	10
61748	32	1	10
61749	32	1	10
61750	32	1	10
61751	32	1	10
61752	32	1	10
61753	32	1	10
61754	32	1	10
61755	32	1	10
61756	32	1	10
61757	32	1	10
61758	32	1	10
61759	32	1	10
61760	32	1	10
61761	32	1	10
61762	32	1	10
61763	32	1	10
61764	32	1	10
61765	32	1	10
61766	32	1	10
61767	32	1	10
61768	32	1	10
61769	32	1	10
61770	32	1	10
61771	32	1	10
61772	32	1	10
61773	32	1	10
61774	32	1	10
61775	32	1	10
61776	32	1	10
61777	32	1	10
61778	32	1	10
61779	32	1	10
61780	32	1	10
61781	32	1	10
61782	32	1	10
61783	32	1	10
61784	32	1	10
61785	32	1	10
61786	32	1	10
61787	32	1	10
61788	32	1	10
61789	32	1	10
61790	32	1	10
61791	32	1	10
61792	32	1	10
61793	32	1	10
61794	32	1	10
61795	32	1	10
61796	32	1	10
61797	32	1	10
61798	32	1	10
61799	32	1	10
61800	32	1	10
61801	32	1	10
61802	32	1	10
61803	32	1	10
61804	32	1	10
61805	32	1	10
61806	32	1	10
61807	32	1	10
61808	32	1	10
61809	32	1	10
61810	32	1	10
61811	32	1	10
61812	32	1	10
61813	32	1	10
61814	32	1	10
61815	32	1	10
61816	32	1	10
61817	32	1	10
61818	32	1	10
61819	32	1	10
61820	32	1	10
61821	32	1	10
61822	32	1	10
61823	32	1	10
61824	32	1	10
61825	32	1	10
61826	32	1	10
61827	32	1	10
61828	32	1	10
61829	32	1	10
61830	32	1	10
61831	32	1	10
61832	32	1	10
61833	32	1	10
61834	32	1	10
61835	32	1	10
61836	32	1	10
61837	32	1	10
61838	32	1	10
61839	32	1	10
61840	32	1	10
61841	32	1	10
61842	32	1	10
61843	32	1	10
61844	32	1	10
61845	32	1	10
61846	32	1	10
61847	32	1	10
61848	32	1	10
61849	32	1	10
61850	32	1	10
61851	32	1	10
61852	32	1	10
61853	32	1	10
61854	32	1	10
61855	32	1	10
61856	32	1	10
61857	32	1	10
61858	32	1	10
61859	32	1	10
61860	32	1	10
61861	32	1	10
61862	32	1	10
61863	32	1	10
61864	32	1	10
61865	32	1	10
61866	32	1	10
61867	32	1	10
61868	32	1	10
61869	32	1	10
61870	32	1	10
61871	32	1	10
61872	32	1	10
61873	32	1	10
61874	32	1	10
61875	32	1	10
61876	32	1	10
61877	32	1	10
61878	32	1	10
61879	32	1	10
61880	32	1	10
61881	32	1	10
61882	32	1	10
61883	32	1	10
61884	32	1	10
61885	32	1	10
61886	32	1	10
61887	32	1	10
61888	32	1	10
61889	32	1	10
61890	32	1	10
61891	32	1	10
61892	32	1	10
61893	32	1	10
61894	32	1	10
61895	32	1	10
61896	32	1	10
61897	32	1	10
61898	32	1	10
61899	32	1	10
61900	32	1	10
61901	32	1	10
61902	32	1	10
61903	32	1	10
61904	32	1	10
61905	32	1	10
61906	32	1	10
61907	32	1	10
61908	32	1	10
61909	32	1	10
61910	32	1	10
61911	32	1	10
61912	32	1	10
61913	32	1	10
61914	32	1	10
61915	32	1	10
61916	32	1	10
61917	32	1	10
61918	32	1	10
61919	32	1	10
61920	32	1	10
61921	32	1	10
61922	32	1	10
61923	32	1	10
61924	32	1	10
61925	32	1	10
61926	32	1	10
61927	32	1	10
61928	32	1	10
61929	32	1	10
61930	32	1	10
61931	32	1	10
61932	32	1	10
61933	32	1	10
61934	32	1	10
61935	32	1	10
61936	32	1	10
61937	32	1	10
61938	32	1	10
61939	32	1	10
61940	32	1	10
61941	32	1	10
61942	32	1	10
61943	32	1	10
61944	32	1	10
61945	32	1	10
61946	32	1	10
61947	32	1	10
61948	32	1	10
61949	32	1	10
61950	32	1	10
61951	32	1	10
61952	32	1	10
61953	32	1	10
61954	32	1	10
61955	32	1	10
61956	32	1	10
61957	32	1	10
61958	32	1	10
61959	32	1	10
61960	32	1	10
61961	32	1	10
61962	32	1	10
61963	32	1	10
61964	32	1	10
61965	32	1	10
61966	32	1	10
61967	32	1	10
61968	32	1	10
61969	32	1	10
61970	32	1	10
61971	32	1	10
61972	32	1	10
61973	32	1	10
61974	32	1	10
61975	32	1	10
61976	32	1	10
61977	32	1	10
61978	32	1	10
61979	32	1	10
61980	32	1	10
61981	32	1	10
61982	32	1	10
61983	32	1	10
61984	32	1	10
61985	32	1	10
61986	32	1	10
61987	32	1	10
61988	32	1	10
61989	32	1	10
61990	32	1	10
61991	32	1	10
61992	32	1	10
61993	32	1	10
61994	32	1	10
61995	32	1	10
61996	32	1	10
61997	32	1	10
61998	32	1	10
61999	32	1	10
62000	32	1	10
62001	32	1	10
62002	32	1	10
62003	32	1	10
62004	32	1	10
62005	32	1	10
62006	32	1	10
62007	32	1	10
62008	32	1	10
62009	32	1	10
62010	32	1	10
62011	32	1	10
62012	32	1	10
62013	32	1	10
62014	32	1	10
62015	32	1	10
62016	32	1	10
62017	32	1	10
62018	32	1	10
62019	32	1	10
62020	32	1	10
62021	32	1	10
62022	32	1	10
62023	32	1	10
62024	32	1	10
62025	32	1	10
62026	32	1	10
62027	32	1	10
62028	32	1	10
62029	32	1	10
62030	32	1	10
62031	32	1	10
62032	32	1	10
62033	32	1	10
62034	32	1	10
62035	32	1	10
62036	32	1	10
62037	32	1	10
62038	32	1	10
62039	32	1	10
62040	32	1	10
62041	32	1	10
62042	32	1	10
62043	32	1	10
62044	32	1	10
62045	32	1	10
62046	32	1	10
62047	32	1	10
62048	32	1	10
62049	32	1	10
62050	32	1	10
62051	32	1	10
62052	32	1	10
62053	32	1	10
62054	32	1	10
62055	32	1	10
62056	32	1	10
62057	32	1	10
62058	32	1	10
62059	32	1	10
62060	32	1	10
62061	32	1	10
62062	32	1	10
62063	32	1	10
62064	32	1	10
62065	32	1	10
62066	32	1	10
62067	32	1	10
62068	32	1	10
62069	32	1	10
62070	32	1	10
62071	32	1	10
62072	32	1	10
62073	32	1	10
62074	32	1	10
62075	32	1	10
62076	32	1	10
62077	32	1	10
62078	32	1	10
62079	32	1	10
62080	32	1	10
62081	32	1	10
62082	32	1	10
62083	32	1	10
62084	32	1	10
62085	32	1	10
62086	32	1	10
62087	32	1	10
62088	32	1	10
62089	32	1	10
62090	32	1	10
62091	32	1	10
62092	32	1	10
62093	32	1	10
62094	32	1	10
62095	32	1	10
62096	32	1	10
62097	32	1	10
62098	32	1	10
62099	32	1	10
62100	32	1	10
62101	32	1	10
62102	32	1	10
62103	32	1	10
62104	32	1	10
62105	32	1	10
62106	32	1	10
62107	32	1	10
62108	32	1	10
62109	32	1	10
62110	32	1	10
62111	32	1	10
62112	32	1	10
62113	32	1	10
62114	32	1	10
62115	32	1	10
62116	32	1	10
62117	32	1	10
62118	32	1	10
62119	32	1	10
62120	32	1	10
62121	32	1	10
62122	32	1	10
62123	32	1	10
62124	32	1	10
62125	32	1	10
62126	32	1	10
62127	32	1	10
62128	32	1	10
62129	32	1	10
62130	32	1	10
62131	32	1	10
62132	32	1	10
62133	32	1	10
62134	32	1	10
62135	32	1	10
62136	32	1	10
62137	32	1	10
62138	32	1	10
62139	32	1	10
62140	32	1	10
62141	32	1	9
62142	32	1	9
62143	32	1	9
62144	32	1	9
62145	32	1	9
62146	32	1	9
62147	32	1	9
62148	32	1	9
62149	32	1	9
62150	32	1	9
62151	32	1	9
62152	32	1	9
62153	32	1	9
62154	32	1	9
62155	32	1	9
62156	32	1	9
62157	32	1	9
62158	32	1	9
62159	32	1	9
62160	32	1	9
62161	32	1	9
62162	32	1	9
62163	32	1	9
62164	32	1	9
62165	32	1	9
62166	32	1	9
62167	32	1	9
62168	32	1	9
62169	32	1	9
62170	32	1	9
62171	32	1	9
62172	32	1	9
62173	32	1	9
62174	32	1	9
62175	32	1	9
62176	32	1	9
62177	32	1	9
62178	32	1	9
62179	32	1	9
62180	32	1	9
62181	32	1	9
62182	32	1	9
62183	32	1	9
62184	32	1	9
62185	32	1	9
62186	32	1	9
62187	32	1	9
62188	32	1	9
62189	32	1	9
62190	32	1	9
62191	32	1	9
62192	32	1	9
62193	32	1	9
62194	32	1	9
62195	32	1	9
62196	32	1	9
62197	32	1	9
62198	32	1	9
62199	32	1	9
62200	32	1	9
62201	32	1	9
62202	32	1	9
62203	32	1	9
62204	32	1	9
62205	32	1	9
62206	32	1	9
62207	32	1	9
62208	32	1	9
62209	32	1	9
62210	32	1	9
62211	32	1	9
62212	32	1	9
62213	32	1	9
62214	32	1	9
62215	32	1	9
62216	32	1	9
62217	32	1	9
62218	32	1	9
62219	32	1	9
62220	32	1	9
62221	32	1	9
62222	32	1	9
62223	32	1	9
62224	32	1	9
62225	32	1	9
62226	32	1	9
62227	32	1	9
62228	32	1	9
62229	32	1	9
62230	32	1	9
62231	32	1	9
62232	32	1	9
62233	32	1	9
62234	32	1	9
62235	32	1	9
62236	32	1	9
62237	32	1	9
62238	32	1	9
62239	32	1	9
62240	32	1	9
62241	32	1	9
62242	32	1	9
62243	32	1	9
62244	32	1	9
62245	32	1	9
62246	32	1	9
62247	32	1	9
62248	32	1	9
62249	32	1	9
62250	32	1	9
62251	32	1	9
62252	32	1	9
62253	32	1	9
62254	32	1	9
62255	32	1	9
62256	32	1	9
62257	32	1	9
62258	32	1	9
62259	32	1	9
62260	32	1	9
62261	32	1	9
62262	32	1	9
62263	32	1	9
62264	32	1	9
62265	32	1	9
62266	32	1	9
62267	32	1	9
62268	32	1	9
62269	32	1	9
62270	32	1	9
62271	32	1	9
62272	32	1	9
62273	32	1	9
62274	32	1	9
62275	32	1	9
62276	32	1	9
62277	32	1	9
62278	32	1	9
62279	32	1	9
62280	32	1	9
62281	32	1	9
62282	32	1	9
62283	32	1	9
62284	32	1	9
62285	32	1	9
62286	32	1	9
62287	32	1	9
62288	32	1	9
62289	32	1	9
62290	32	1	9
62291	32	1	9
62292	32	1	9
62293	32	1	9
62294	32	1	9
62295	32	1	9
62296	32	1	9
62297	32	1	9
62298	32	1	9
62299	32	1	9
62300	32	1	9
62301	32	1	9
62302	32	1	9
62303	32	1	9
62304	32	1	9
62305	32	1	9
62306	32	1	9
62307	32	1	9
62308	32	1	9
62309	32	1	9
62310	32	1	9
62311	32	1	9
62312	32	1	9
62313	32	1	9
62314	32	1	9
62315	32	1	9
62316	32	1	9
62317	32	1	9
62318	32	1	9
62319	32	1	9
62320	32	1	9
62321	32	1	9
62322	32	1	9
62323	32	1	9
62324	32	1	9
62325	32	1	9
62326	32	1	9
62327	32	1	9
62328	32	1	9
62329	32	1	9
62330	32	1	9
62331	32	1	9
62332	32	1	9
62333	32	1	9
62334	32	1	9
62335	32	1	9
62336	32	1	9
62337	32	1	9
62338	32	1	9
62339	32	1	9
62340	32	1	9
62341	32	1	9
62342	32	1	9
62343	32	1	9
62344	32	1	9
62345	32	1	9
62346	32	1	9
62347	32	1	9
62348	32	1	9
62349	32	1	9
62350	32	1	9
62351	32	1	9
62352	32	1	9
62353	32	1	9
62354	32	1	9
62355	32	1	9
62356	32	1	9
62357	32	1	9
62358	32	1	9
62359	32	1	9
62360	32	1	9
62361	32	1	9
62362	32	1	9
62363	32	1	9
62364	32	1	9
62365	32	1	9
62366	32	1	9
62367	32	1	9
62368	32	1	9
62369	32	1	9
62370	32	1	9
62371	32	1	9
62372	32	1	9
62373	32	1	9
62374	32	1	9
62375	32	1	9
62376	32	1	9
62377	32	1	9
62378	32	1	9
62379	32	1	9
62380	32	1	9
62381	32	1	9
62382	32	1	9
62383	32	1	9
62384	32	1	9
62385	32	1	9
62386	32	1	9
62387	32	1	9
62388	32	1	9
62389	32	1	9
62390	32	1	9
62391	32	1	9
62392	32	1	9
62393	32	1	9
62394	32	1	9
62395	32	1	9
62396	32	1	9
62397	32	1	9
62398	32	1	9
62399	32	1	9
62400	32	1	9
62401	32	1	9
62402	32	1	9
62403	32	1	9
62404	32	1	9
62405	32	1	9
62406	32	1	9
62407	32	1	9
62408	32	1	9
62409	32	1	9
62410	32	1	9
62411	32	1	9
62412	32	1	9
62413	32	1	9
62414	32	1	9
62415	32	1	9
62416	32	1	9
62417	32	1	9
62418	32	1	9
62419	32	1	9
62420	32	1	9
62421	32	1	9
62422	32	1	9
62423	32	1	9
62424	32	1	9
62425	32	1	9
62426	32	1	9
62427	32	1	9
62428	32	1	9
62429	32	1	9
62430	32	1	9
62431	32	1	9
62432	32	1	9
62433	32	1	9
62434	32	1	9
62435	32	1	9
62436	32	1	9
62437	32	1	9
62438	32	1	9
62439	32	1	9
62440	32	1	9
62441	32	1	9
62442	32	1	9
62443	32	1	9
62444	32	1	9
62445	32	1	9
62446	32	1	9
62447	32	1	9
62448	32	1	9
62449	32	1	9
62450	32	1	9
62451	32	1	9
62452	32	1	9
62453	32	1	9
62454	32	1	9
62455	32	1	9
62456	32	1	9
62457	32	1	9
62458	32	1	9
62459	32	1	9
62460	32	1	9
62461	32	1	9
62462	32	1	9
62463	32	1	9
62464	32	1	9
62465	32	1	9
62466	32	1	9
62467	32	1	9
62468	32	1	9
62469	32	1	9
62470	32	1	9
62471	32	1	9
62472	32	1	9
62473	32	1	9
62474	32	1	9
62475	32	1	9
62476	32	1	9
62477	32	1	9
62478	32	1	9
62479	32	1	9
62480	32	1	9
62481	32	1	9
62482	32	1	9
62483	32	1	9
62484	32	1	9
62485	32	1	9
62486	32	1	9
62487	32	1	9
62488	32	1	9
62489	32	1	9
62490	32	1	9
62491	32	1	9
62492	32	1	9
62493	32	1	9
62494	32	1	9
62495	32	1	9
62496	32	1	9
62497	32	1	9
62498	32	1	9
62499	32	1	9
62500	32	1	9
62501	32	1	9
62502	32	1	9
62503	32	1	9
62504	32	1	9
62505	32	1	9
62506	32	1	9
62507	32	1	9
62508	32	1	9
62509	32	1	9
62510	32	1	9
62511	32	1	9
62512	32	1	9
62513	32	1	9
62514	32	1	9
62515	32	1	9
62516	32	1	9
62517	32	1	9
62518	32	1	9
62519	32	1	9
62520	32	1	9
62521	32	1	9
62522	32	1	9
62523	32	1	9
62524	32	1	9
62525	32	1	9
62526	32	1	9
62527	32	1	9
62528	32	1	9
62529	32	1	9
62530	32	1	9
62531	32	1	9
62532	32	1	9
62533	32	1	9
62534	32	1	9
62535	32	1	9
62536	32	1	9
62537	32	1	9
62538	32	1	9
62539	32	1	9
62540	32	1	9
62541	32	1	9
62542	32	1	9
62543	32	1	9
62544	32	1	9
62545	32	1	9
62546	32	1	9
62547	32	1	9
62548	32	1	9
62549	32	1	9
62550	32	1	9
62551	32	1	9
62552	32	1	9
62553	32	1	9
62554	32	1	9
62555	32	1	9
62556	32	1	9
62557	32	1	9
62558	32	1	9
62559	32	1	9
62560	32	1	9
62561	32	1	9
62562	32	1	9
62563	32	1	9
62564	32	1	9
62565	32	1	9
62566	32	1	9
62567	32	1	9
62568	32	1	9
62569	32	1	9
62570	32	1	9
62571	32	1	9
62572	32	1	9
62573	32	1	9
62574	32	1	9
62575	32	1	9
62576	32	1	9
62577	32	1	9
62578	32	1	9
62579	32	1	9
62580	32	1	9
62581	32	1	9
62582	32	1	9
62583	32	1	9
62584	32	1	9
62585	32	1	9
62586	32	1	9
62587	32	1	9
62588	32	1	9
62589	32	1	9
62590	32	1	9
62591	32	1	9
62592	32	1	9
62593	32	1	9
62594	32	1	9
62595	32	1	9
62596	32	1	9
62597	32	1	9
62598	32	1	9
62599	32	1	9
62600	32	1	9
62601	32	1	9
62602	32	1	9
62603	32	1	9
62604	32	1	9
62605	32	1	9
62606	32	1	9
62607	32	1	9
62608	32	1	9
62609	32	1	9
62610	32	1	9
62611	32	1	9
62612	32	1	9
62613	32	1	9
62614	32	1	9
62615	32	1	9
62616	32	1	9
62617	32	1	9
62618	32	1	9
62619	32	1	9
62620	32	1	9
62621	32	1	9
62622	32	1	9
62623	32	1	9
62624	32	1	9
62625	32	1	9
62626	32	1	9
62627	32	1	9
62628	32	1	9
62629	32	1	9
62630	32	1	9
62631	32	1	9
62632	32	1	9
62633	32	1	9
62634	32	1	9
62635	32	1	9
62636	32	1	9
62637	32	1	9
62638	32	1	9
62639	32	1	9
62640	32	1	9
62641	32	1	9
62642	32	1	9
62643	32	1	9
62644	32	1	9
62645	32	1	9
62646	32	1	9
62647	32	1	9
62648	32	1	9
62649	32	1	9
62650	32	1	9
62651	32	1	9
62652	32	1	9
62653	32	1	9
62654	32	1	9
62655	32	1	9
62656	32	1	9
62657	32	1	9
62658	32	1	9
62659	32	1	9
62660	32	1	9
62661	32	1	9
62662	32	1	9
62663	32	1	9
62664	32	1	9
62665	32	1	9
62666	32	1	9
62667	32	1	9
62668	32	1	9
62669	32	1	9
62670	32	1	9
62671	32	1	9
62672	32	1	9
62673	32	1	9
62674	32	1	9
62675	32	1	9
62676	32	1	9
62677	32	1	9
62678	32	1	9
62679	32	1	9
62680	32	1	9
62681	32	1	9
62682	32	1	9
62683	32	1	9
62684	32	1	9
62685	32	1	9
62686	32	1	9
62687	32	1	9
62688	32	1	9
62689	32	1	9
62690	32	1	9
62691	32	1	9
62692	32	1	9
62693	32	1	9
62694	32	1	9
62695	32	1	9
62696	32	1	9
62697	32	1	9
62698	32	1	9
62699	32	1	9
62700	32	1	9
62701	32	1	9
62702	32	1	9
62703	32	1	9
62704	32	1	9
62705	32	1	9
62706	32	1	9
62707	32	1	9
62708	32	1	9
62709	32	1	9
62710	32	1	9
62711	32	1	9
62712	32	1	9
62713	32	1	9
62714	32	1	9
62715	32	1	9
62716	32	1	9
62717	32	1	9
62718	32	1	9
62719	32	1	9
62720	32	1	9
62721	32	1	9
62722	32	1	9
62723	32	1	9
62724	32	1	9
62725	32	1	9
62726	32	1	9
62727	32	1	9
62728	32	1	9
62729	32	1	9
62730	32	1	9
62731	32	1	9
62732	32	1	9
62733	32	1	9
62734	32	1	9
62735	32	1	9
62736	32	1	9
62737	32	1	9
62738	32	1	9
62739	32	1	9
62740	32	1	9
62741	32	1	9
62742	32	1	9
62743	32	1	9
62744	32	1	9
62745	32	1	9
62746	32	1	9
62747	32	1	9
62748	32	1	9
62749	32	1	9
62750	32	1	9
62751	32	1	9
62752	32	1	9
62753	32	1	9
62754	32	1	9
62755	32	1	9
62756	32	1	9
62757	32	1	9
62758	32	1	9
62759	32	1	9
62760	32	1	9
62761	32	1	9
62762	32	1	9
62763	32	1	9
62764	32	1	9
62765	32	1	9
62766	32	1	9
62767	32	1	9
62768	32	1	9
62769	32	1	9
62770	32	1	9
62771	32	1	9
62772	32	1	9
62773	32	1	9
62774	32	1	9
62775	32	1	9
62776	32	1	9
62777	32	1	9
62778	32	1	9
62779	32	1	9
62780	32	1	9
62781	32	1	9
62782	32	1	9
62783	32	1	9
62784	32	1	9
62785	32	1	9
62786	32	1	9
62787	32	1	9
62788	32	1	9
62789	32	1	9
62790	32	1	9
62791	32	1	9
62792	32	1	9
62793	32	1	9
62794	32	1	9
62795	32	1	9
62796	32	1	9
62797	32	1	9
62798	32	1	9
62799	32	1	9
62800	32	1	9
62801	32	1	9
62802	32	1	9
62803	32	1	9
62804	32	1	9
62805	32	1	9
62806	32	1	9
62807	32	1	9
62808	32	1	9
62809	32	1	9
62810	32	1	9
62811	32	1	9
62812	32	1	9
62813	32	1	9
62814	32	1	9
62815	32	1	9
62816	32	1	9
62817	32	1	9
62818	32	1	9
62819	32	1	9
62820	32	1	9
62821	32	1	9
62822	32	1	9
62823	32	1	9
62824	32	1	9
62825	32	1	9
62826	32	1	9
62827	32	1	9
62828	32	1	9
62829	32	1	9
62830	32	1	9
62831	32	1	9
62832	32	1	9
62833	32	1	9
62834	32	1	9
62835	32	1	9
62836	32	1	9
62837	32	1	9
62838	32	1	9
62839	32	1	9
62840	32	1	9
62841	32	1	9
62842	32	1	9
62843	32	1	9
62844	32	1	9
62845	32	1	9
62846	32	1	9
62847	32	1	9
62848	32	1	9
62849	32	1	9
62850	32	1	9
62851	32	1	9
62852	32	1	9
62853	32	1	9
62854	32	1	9
62855	32	1	9
62856	32	1	9
62857	32	1	9
62858	32	1	9
62859	32	1	9
62860	32	1	9
62861	32	1	9
62862	32	1	9
62863	32	1	9
62864	32	1	9
62865	32	1	9
62866	32	1	9
62867	32	1	9
62868	32	1	9
62869	32	1	9
62870	32	1	9
62871	32	1	9
62872	32	1	9
62873	32	1	9
62874	32	1	9
62875	32	1	9
62876	32	1	9
62877	32	1	9
62878	32	1	9
62879	32	1	9
62880	32	1	9
62881	32	1	9
62882	32	1	9
62883	32	1	9
62884	32	1	9
62885	32	1	9
62886	32	1	9
62887	32	1	9
62888	32	1	9
62889	32	1	9
62890	32	1	9
62891	32	1	9
62892	32	1	9
62893	32	1	9
62894	32	1	9
62895	32	1	9
62896	32	1	9
62897	32	1	9
62898	32	1	9
62899	32	1	9
62900	32	1	9
62901	32	1	9
62902	32	1	9
62903	32	1	9
62904	32	1	9
62905	32	1	9
62906	32	1	9
62907	32	1	9
62908	32	1	9
62909	32	1	9
62910	32	1	9
62911	32	1	9
62912	32	1	9
62913	32	1	9
62914	32	1	9
62915	32	1	9
62916	32	1	9
62917	32	1	9
62918	32	1	9
62919	32	1	9
62920	32	1	9
62921	32	1	9
62922	32	1	9
62923	32	1	9
62924	32	1	9
62925	32	1	9
62926	32	1	9
62927	32	1	9
62928	32	1	9
62929	32	1	9
62930	32	1	9
62931	32	1	9
62932	32	1	9
62933	32	1	9
62934	32	1	9
62935	32	1	9
62936	32	1	9
62937	32	1	9
62938	32	1	9
62939	32	1	9
62940	32	1	9
62941	32	1	9
62942	32	1	9
62943	32	1	9
62944	32	1	9
62945	32	1	9
62946	32	1	9
62947	32	1	9
62948	32	1	9
62949	32	1	9
62950	32	1	9
62951	32	1	9
62952	32	1	9
62953	32	1	9
62954	32	1	9
62955	32	1	9
62956	32	1	9
62957	32	1	9
62958	32	1	9
62959	32	1	9
62960	32	1	9
62961	32	1	9
62962	32	1	9
62963	32	1	9
62964	32	1	9
62965	32	1	9
62966	32	1	9
62967	32	1	9
62968	32	1	9
62969	32	1	9
62970	32	1	9
62971	32	1	9
62972	32	1	9
62973	32	1	9
62974	32	1	9
62975	32	1	9
62976	32	1	9
62977	32	1	9
62978	32	1	9
62979	32	1	9
62980	32	1	9
62981	32	1	9
62982	32	1	9
62983	32	1	9
62984	32	1	9
62985	32	1	9
62986	32	1	9
62987	32	1	9
62988	32	1	9
62989	32	1	9
62990	32	1	9
62991	32	1	9
62992	32	1	9
62993	32	1	9
62994	32	1	9
62995	32	1	9
62996	32	1	9
62997	32	1	9
62998	32	1	9
62999	32	1	9
63000	32	1	9
63001	32	1	9
63002	32	1	9
63003	32	1	9
63004	32	1	9
63005	32	1	9
63006	32	1	9
63007	32	1	9
63008	32	1	9
63009	32	1	9
63010	32	1	9
63011	32	1	9
63012	32	1	9
63013	32	1	9
63014	32	1	9
63015	32	1	9
63016	32	1	9
63017	32	1	9
63018	32	1	9
63019	32	1	9
63020	32	1	9
63021	32	1	9
63022	32	1	9
63023	32	1	9
63024	32	1	9
63025	32	1	9
63026	32	1	9
63027	32	1	9
63028	32	1	9
63029	32	1	9
63030	32	1	9
63031	32	1	9
63032	32	1	9
63033	32	1	9
63034	32	1	9
63035	32	1	9
63036	32	1	9
63037	32	1	9
63038	32	1	9
63039	32	1	9
63040	32	1	9
63041	32	1	9
63042	32	1	9
63043	32	1	9
63044	32	1	9
63045	32	1	9
63046	32	1	9
63047	32	1	9
63048	32	1	9
63049	32	1	9
63050	32	1	9
63051	32	1	9
63052	32	1	9
63053	32	1	9
63054	32	1	9
63055	32	1	9
63056	32	1	9
63057	32	1	9
63058	32	1	9
63059	32	1	9
63060	32	1	9
63061	32	1	9
63062	32	1	9
63063	32	1	9
63064	32	1	9
63065	32	1	9
63066	32	1	9
63067	32	1	9
63068	32	1	9
63069	32	1	9
63070	32	1	9
63071	32	1	9
63072	32	1	9
63073	32	1	9
63074	32	1	9
63075	32	1	9
63076	32	1	9
63077	32	1	9
63078	32	1	9
63079	32	1	9
63080	32	1	9
63081	32	1	9
63082	32	1	9
63083	32	1	9
63084	32	1	9
63085	32	1	9
63086	32	1	9
63087	32	1	9
63088	32	1	9
63089	32	1	9
63090	32	1	9
63091	32	1	9
63092	32	1	9
63093	32	1	9
63094	32	1	9
63095	32	1	9
63096	32	1	9
63097	32	1	9
63098	32	1	9
63099	32	1	9
63100	32	1	9
63101	32	1	9
63102	32	1	9
63103	32	1	9
63104	32	1	9
63105	32	1	9
63106	32	1	9
63107	32	1	9
63108	32	1	9
63109	32	1	9
63110	32	1	9
63111	32	1	9
63112	32	1	9
63113	32	1	9
